interaction_id,investor_id,agent_id,date,outcome,objections_raised,duration_sec,sentiment
int_93e5ee31,inv_220f855f,agt_117,2025-10-15,Rejected,"[""Market is high""]",222,Annoyed
int_bf17ab28,inv_e6784c43,agt_105,2025-10-15,Follow-Up,"[""EMI pressure"", ""Past returns negative"", ""Send details on WhatsApp""]",250,Busy
int_6a42d65c,inv_ac19f6c4,agt_116,2025-10-15,Rejected,"[""Need to ask family""]",215,Firm
int_39e724e4,inv_9e47e069,agt_118,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",56,Frustrated
int_656b4ed1,inv_4cbfb96e,agt_113,2025-10-15,Converted,"[""Need liquidity for business""]",561,Enthusiastic
int_929110fa,inv_f81d0378,agt_109,2025-10-15,Follow-Up,"[""Need to ask family"", ""Send details on WhatsApp""]",364,Confused
int_24f29011,inv_26c5fd8b,agt_112,2025-10-15,Follow-Up,"[""Need to ask family"", ""Send details on WhatsApp""]",575,Busy
int_a09173f4,inv_6843f0b8,agt_100,2025-10-15,Follow-Up,"[""Need to ask family"", ""Send details on WhatsApp""]",358,Curious
int_01a30910,inv_bdfe7a0f,agt_108,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",28,Frustrated
int_9658a742,inv_37375301,agt_108,2025-10-15,Rejected,"[""Need to ask family""]",211,Skeptical
int_93181965,inv_b34f5bed,agt_114,2025-10-15,Converted,"[""Initial hesitation resolved""]",681,Trusting
int_864abff1,inv_5cab0c4a,agt_112,2025-10-15,Rejected,"[""Need to ask family""]",76,Annoyed
int_dd2de203,inv_d440979f,agt_104,2025-10-15,Follow-Up,"[""Competitor has zero commission"", ""Send details on WhatsApp""]",598,Busy
int_90ce26ce,inv_7bdcf418,agt_119,2025-10-15,Follow-Up,"[""Market is high"", ""Send details on WhatsApp""]",403,Confused
int_8c0784ef,inv_46541e20,agt_111,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",37,Frustrated
int_e2030ec9,inv_f99572fe,agt_100,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",35,Frustrated
int_3eb28750,inv_e141dca3,agt_111,2025-10-15,Converted,"[""Initial hesitation resolved""]",648,Trusting
int_4594297d,inv_e5896384,agt_110,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",31,Frustrated
int_32b22a72,inv_fbf05607,agt_110,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",31,Frustrated
int_74f2097b,inv_48068940,agt_110,2025-10-15,Rejected,"[""Market is high""]",178,Annoyed
int_0b514cb2,inv_2b7e8894,agt_112,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",59,Frustrated
int_d4c1094f,inv_b71c3490,agt_104,2025-10-15,Rejected,"[""EMI pressure""]",87,Annoyed
int_d6d98fcd,inv_80ca8984,agt_110,2025-10-15,Rejected,"[""Market is high"", ""Past returns negative""]",212,Annoyed
int_d8d3baa6,inv_c7b4b1cf,agt_114,2025-10-15,Rejected,"[""Competitor has zero commission"", ""Past returns negative""]",111,Firm
int_6313d548,inv_7189f7cc,agt_107,2025-10-15,Rejected,"[""Need to ask family"", ""Past returns negative""]",190,Firm
int_164b85c8,inv_95df1131,agt_100,2025-10-15,Rejected,"[""Competitor has zero commission""]",141,Annoyed
int_579f0272,inv_fd710213,agt_114,2025-10-15,Converted,"[""Competitor has zero commission"", ""Past returns negative""]",775,Trusting
int_3d725dd7,inv_176bc967,agt_116,2025-10-15,Rejected,"[""Competitor has zero commission""]",209,Skeptical
int_b464b186,inv_956dee6e,agt_111,2025-10-15,Follow-Up,"[""Need to ask family"", ""Past returns negative"", ""Send details on WhatsApp""]",583,Curious
int_e497a909,inv_8a8879cc,agt_118,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",23,Frustrated
int_b6412d89,inv_c78adc20,agt_106,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",56,Frustrated
int_0536243b,inv_f3ede3c4,agt_110,2025-10-15,Rejected,"[""Need to ask family""]",205,Annoyed
int_a229dd98,inv_33ed8369,agt_116,2025-10-15,Follow-Up,"[""Market is high"", ""Past returns negative"", ""Send details on WhatsApp""]",439,Busy
int_bb896cae,inv_0c41b497,agt_115,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",45,Frustrated
int_3e3f80f2,inv_634e15ee,agt_108,2025-10-15,Converted,"[""Competitor has zero commission"", ""Past returns negative""]",544,Trusting
int_6fc9d842,inv_89ad182a,agt_110,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",32,Frustrated
int_bd56cf1d,inv_e45ba902,agt_111,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",33,Frustrated
int_255a6503,inv_1b88edea,agt_112,2025-10-15,Follow-Up,"[""Need to ask family"", ""Send details on WhatsApp""]",338,Confused
int_c18e1488,inv_46dfdf9e,agt_103,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",40,Frustrated
int_47ee156f,inv_d194054b,agt_103,2025-10-15,Rejected,"[""Market is high"", ""Past returns negative""]",224,Annoyed
int_c7c9fcef,inv_9589e244,agt_100,2025-10-15,Converted,"[""Need to ask family"", ""Past returns negative""]",525,Relieved
int_5e260716,inv_521a8250,agt_118,2025-10-15,Rejected,"[""Need to ask family""]",109,Skeptical
int_7f839a1a,inv_3bab777a,agt_101,2025-10-15,Follow-Up,"[""Market is high"", ""Send details on WhatsApp""]",229,Curious
int_75245ec9,inv_4fd8aa6b,agt_114,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",56,Frustrated
int_bf55cd3f,inv_522bb05f,agt_115,2025-10-15,Follow-Up,"[""Competitor has zero commission"", ""Send details on WhatsApp""]",411,Confused
int_9caea3b1,inv_f8eb0bf2,agt_114,2025-10-15,Rejected,"[""Too risky for my age""]",80,Skeptical
int_0e0f051f,inv_a5537fd0,agt_114,2025-10-15,Follow-Up,"[""Market is high"", ""Send details on WhatsApp""]",529,Curious
int_d79c3c9b,inv_69643304,agt_116,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",21,Frustrated
int_f89d1e44,inv_9837b4aa,agt_100,2025-10-15,Follow-Up,"[""Market is high"", ""Past returns negative"", ""Send details on WhatsApp""]",375,Confused
int_52bbd0df,inv_b3a8e4ea,agt_101,2025-10-15,Follow-Up,"[""Need to ask family"", ""Send details on WhatsApp""]",579,Confused
int_c612949a,inv_c54f1da0,agt_100,2025-10-15,Converted,"[""Competitor has zero commission""]",1125,Enthusiastic
int_8e3f0b05,inv_fc71b102,agt_112,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",35,Frustrated
int_b5d435a6,inv_659bb547,agt_108,2025-10-15,Rejected,"[""EMI pressure""]",198,Skeptical
int_6deb271b,inv_5cbd62df,agt_107,2025-10-15,Converted,"[""Market is high""]",432,Relieved
int_2d966ee9,inv_d2584c1e,agt_106,2025-10-15,Rejected,"[""Market is high"", ""Past returns negative""]",175,Firm
int_79462659,inv_cba38610,agt_119,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",53,Frustrated
int_47a58b0f,inv_1f8961da,agt_108,2025-10-15,Follow-Up,"[""Too risky for my age"", ""Past returns negative"", ""Send details on WhatsApp""]",400,Confused
int_d65240dd,inv_944a0677,agt_115,2025-10-15,Follow-Up,"[""Market is high"", ""Past returns negative"", ""Send details on WhatsApp""]",252,Confused
int_2b380b49,inv_a3727e1c,agt_116,2025-10-15,Follow-Up,"[""Need liquidity for business"", ""Send details on WhatsApp""]",562,Busy
int_0ceff085,inv_5fd7d72a,agt_116,2025-10-15,Rejected,"[""Need to ask family""]",169,Annoyed
int_735bbb16,inv_37ffc585,agt_113,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",37,Frustrated
int_0ceca8b2,inv_acfe1a0a,agt_102,2025-10-15,Follow-Up,"[""Market is high"", ""Past returns negative"", ""Send details on WhatsApp""]",292,Confused
int_5e1eb797,inv_29712144,agt_113,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",41,Frustrated
int_a1492b89,inv_8bd00053,agt_102,2025-10-15,Rejected,"[""Competitor has zero commission""]",159,Firm
int_8223587c,inv_285868ea,agt_101,2025-10-15,Follow-Up,"[""Competitor has zero commission"", ""Send details on WhatsApp""]",467,Curious
int_37f22fca,inv_51798542,agt_110,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",24,Frustrated
int_fd665544,inv_e83b9fbd,agt_113,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",57,Frustrated
int_1690bbdb,inv_8c09a607,agt_100,2025-10-15,Converted,"[""Initial hesitation resolved""]",1166,Enthusiastic
int_b8e947dd,inv_a488fbe2,agt_110,2025-10-15,Converted,"[""EMI pressure""]",921,Trusting
int_a6860794,inv_54e7f67a,agt_110,2025-10-15,Follow-Up,"[""EMI pressure"", ""Send details on WhatsApp""]",471,Busy
int_8cdf6df5,inv_880764e2,agt_114,2025-10-15,Follow-Up,"[""Pocket money issue"", ""Send details on WhatsApp""]",414,Busy
int_14090474,inv_0c13ac8e,agt_109,2025-10-15,Rejected,"[""Competitor has zero commission""]",94,Skeptical
int_7172a41a,inv_2aa44418,agt_103,2025-10-15,Rejected,"[""Income is irregular""]",160,Skeptical
int_3abe7167,inv_89c1c541,agt_106,2025-10-15,Rejected,"[""Need liquidity for business""]",207,Firm
int_dfcd0321,inv_00cc26d9,agt_113,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",39,Frustrated
int_4f2573b4,inv_96a84270,agt_111,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",37,Frustrated
int_4c94aef1,inv_babcede9,agt_109,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",39,Frustrated
int_146d7f01,inv_187e4fca,agt_114,2025-10-15,Rejected,"[""Pocket money issue""]",124,Skeptical
int_1b6a4284,inv_f5305d1e,agt_112,2025-10-15,Rejected,"[""Market is high"", ""Past returns negative""]",228,Annoyed
int_2ad29fc4,inv_00071e55,agt_103,2025-10-15,Rejected,"[""Income is irregular""]",158,Skeptical
int_f65780c0,inv_f1c59769,agt_117,2025-10-15,Follow-Up,"[""Competitor has zero commission"", ""Past returns negative"", ""Send details on WhatsApp""]",198,Busy
int_bb9a6278,inv_f8abd33e,agt_114,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",58,Frustrated
int_09b45d5c,inv_eea7058c,agt_114,2025-10-15,Rejected,"[""Market is high""]",93,Skeptical
int_5b45d68f,inv_ae52b4bc,agt_117,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",59,Frustrated
int_9c61d2de,inv_fd66c503,agt_113,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",36,Frustrated
int_d352969b,inv_3740163a,agt_119,2025-10-15,Converted,"[""Need to ask family"", ""Past returns negative""]",1044,Enthusiastic
int_7ad2e676,inv_f7c03717,agt_113,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",52,Frustrated
int_26c092a1,inv_abdea8a6,agt_112,2025-10-15,Converted,"[""Initial hesitation resolved""]",512,Trusting
int_6e5a4731,inv_464c2282,agt_107,2025-10-15,Rejected,"[""Competitor has zero commission""]",185,Skeptical
int_2b6aa1e0,inv_055becd6,agt_103,2025-10-15,Converted,"[""Market is high""]",584,Trusting
int_fce28776,inv_372e316e,agt_119,2025-10-15,Follow-Up,"[""Competitor has zero commission"", ""Send details on WhatsApp""]",526,Confused
int_1add658d,inv_af248d4e,agt_103,2025-10-15,Converted,"[""Competitor has zero commission""]",548,Enthusiastic
int_1a54e36b,inv_32fab0fb,agt_119,2025-10-15,Follow-Up,"[""Need to ask family"", ""Send details on WhatsApp""]",494,Curious
int_6511ae72,inv_43bfb2b2,agt_108,2025-10-15,Converted,"[""Initial hesitation resolved""]",444,Relieved
int_282a8967,inv_98fde2df,agt_101,2025-10-15,Rejected,"[""Competitor has zero commission""]",173,Skeptical
int_dbc90496,inv_a6c98d1c,agt_118,2025-10-15,Follow-Up,"[""EMI pressure"", ""Past returns negative"", ""Send details on WhatsApp""]",223,Confused
int_9363328d,inv_726a029b,agt_104,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",30,Frustrated
int_a4041de2,inv_3994e431,agt_114,2025-10-15,Follow-Up,"[""Income is irregular"", ""Past returns negative"", ""Send details on WhatsApp""]",542,Busy
int_dca0b8a3,inv_6fcfccad,agt_116,2025-10-15,Rejected,"[""Competitor has zero commission""]",163,Firm
int_e357136f,inv_d7e3f851,agt_116,2025-10-15,Follow-Up,"[""Market is high"", ""Send details on WhatsApp""]",552,Busy
int_09fdeed6,inv_21ec7264,agt_114,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",35,Frustrated
int_6294ea7c,inv_8d327152,agt_116,2025-10-15,Converted,"[""Initial hesitation resolved""]",747,Enthusiastic
int_16fe09bd,inv_fcd252ad,agt_101,2025-10-15,Rejected,"[""Competitor has zero commission"", ""Past returns negative""]",64,Annoyed
int_363f33ed,inv_879e5ff7,agt_101,2025-10-15,Converted,"[""EMI pressure""]",489,Trusting
int_f386dd86,inv_3e0274f6,agt_109,2025-10-15,Rejected,"[""Market is high""]",162,Firm
int_fc4cbec7,inv_f9ec336a,agt_106,2025-10-15,Follow-Up,"[""EMI pressure"", ""Past returns negative"", ""Send details on WhatsApp""]",533,Confused
int_05ca5000,inv_376d61db,agt_112,2025-10-15,Follow-Up,"[""EMI pressure"", ""Past returns negative"", ""Send details on WhatsApp""]",408,Confused
int_5f678b19,inv_68014abd,agt_114,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",58,Frustrated
int_a24f888c,inv_627c42c2,agt_119,2025-10-15,Rejected,"[""Market is high""]",89,Annoyed
int_f0df2ef4,inv_9fde3c7d,agt_109,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",50,Frustrated
int_84b3d344,inv_b6ffac04,agt_115,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",54,Frustrated
int_279ceab4,inv_0c4cd4fe,agt_116,2025-10-15,Follow-Up,"[""Need to ask family"", ""Past returns negative"", ""Send details on WhatsApp""]",349,Busy
int_52a41db2,inv_92669184,agt_103,2025-10-15,Follow-Up,"[""Market is high"", ""Send details on WhatsApp""]",409,Confused
int_c02d59e3,inv_3a7c210e,agt_115,2025-10-15,Rejected,"[""Income is irregular""]",65,Firm
int_279076ae,inv_6ebb414d,agt_118,2025-10-15,Converted,"[""Initial hesitation resolved""]",562,Trusting
int_e5db6400,inv_223e179f,agt_107,2025-10-15,Rejected,"[""EMI pressure"", ""Past returns negative""]",68,Annoyed
int_12690240,inv_902f3d04,agt_110,2025-10-15,Rejected,"[""Competitor has zero commission"", ""Past returns negative""]",138,Annoyed
int_b44d648b,inv_e3e07b51,agt_115,2025-10-15,Follow-Up,"[""Market is high"", ""Past returns negative"", ""Send details on WhatsApp""]",545,Confused
int_57130f9d,inv_95aa50ab,agt_115,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",42,Frustrated
int_8f3e92a9,inv_efa4b211,agt_100,2025-10-15,Converted,"[""EMI pressure"", ""Past returns negative""]",1006,Relieved
int_7ba90a12,inv_38678d64,agt_115,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",42,Frustrated
int_714bfba0,inv_ae3227dc,agt_108,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",25,Frustrated
int_ec9ca3ad,inv_ddf1e5db,agt_112,2025-10-15,Follow-Up,"[""Competitor has zero commission"", ""Send details on WhatsApp""]",187,Curious
int_c92927c9,inv_13449ad6,agt_101,2025-10-15,Rejected,"[""Market is high""]",143,Firm
int_a03a790c,inv_bb3aa027,agt_113,2025-10-15,Rejected,"[""Market is high""]",207,Skeptical
int_102d2a37,inv_997f7a89,agt_104,2025-10-15,Rejected,"[""Market is high""]",156,Skeptical
int_ca928531,inv_96597f7d,agt_113,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",41,Frustrated
int_47e641de,inv_e35f73b2,agt_119,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",44,Frustrated
int_e4729c20,inv_0d5623f1,agt_111,2025-10-15,Follow-Up,"[""Competitor has zero commission"", ""Send details on WhatsApp""]",592,Curious
int_3214d2e1,inv_f8d01636,agt_101,2025-10-15,Converted,"[""Too risky for my age""]",648,Enthusiastic
int_4d1e2a5e,inv_8cfa4554,agt_114,2025-10-15,Rejected,"[""Too risky for my age""]",69,Skeptical
int_f6d657dc,inv_809df13e,agt_109,2025-10-15,Converted,"[""Competitor has zero commission"", ""Past returns negative""]",815,Relieved
int_ed12c9cc,inv_f6d7fb58,agt_109,2025-10-15,Converted,"[""EMI pressure""]",428,Enthusiastic
int_47a34459,inv_7f50ac6a,agt_101,2025-10-15,Rejected,"[""EMI pressure""]",156,Firm
int_534265ee,inv_7ea7eb90,agt_112,2025-10-15,Follow-Up,"[""Competitor has zero commission"", ""Send details on WhatsApp""]",223,Confused
int_ae144f18,inv_c5234369,agt_105,2025-10-15,Follow-Up,"[""Competitor has zero commission"", ""Send details on WhatsApp""]",254,Confused
int_54af312d,inv_2147789b,agt_103,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",39,Frustrated
int_45f67d2b,inv_c45ed1a4,agt_118,2025-10-15,Follow-Up,"[""Need liquidity for business"", ""Send details on WhatsApp""]",471,Busy
int_bb571000,inv_525a5f03,agt_114,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",58,Frustrated
int_76eca87a,inv_f043de97,agt_116,2025-10-15,Rejected,"[""Need to ask family"", ""Past returns negative""]",190,Firm
int_edaa1054,inv_f7164abc,agt_106,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",38,Frustrated
int_89b658fe,inv_e7c9041c,agt_115,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",47,Frustrated
int_e584f831,inv_d1d66dd0,agt_101,2025-10-15,Rejected,"[""Market is high"", ""Past returns negative""]",79,Annoyed
int_58070c97,inv_fe8c8a86,agt_108,2025-10-15,Follow-Up,"[""Need to ask family"", ""Past returns negative"", ""Send details on WhatsApp""]",358,Busy
int_2f313b03,inv_2896ad97,agt_108,2025-10-15,Follow-Up,"[""Competitor has zero commission"", ""Past returns negative"", ""Send details on WhatsApp""]",512,Busy
int_4119fafa,inv_e1bd0e88,agt_111,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",41,Frustrated
int_c6fc6e08,inv_7a82c925,agt_101,2025-10-15,Follow-Up,"[""Competitor has zero commission"", ""Send details on WhatsApp""]",470,Busy
int_efa8b5a6,inv_343c752e,agt_102,2025-10-15,Follow-Up,"[""Need to ask family"", ""Send details on WhatsApp""]",566,Curious
int_5ea04b7b,inv_687b10e2,agt_113,2025-10-15,Converted,"[""Initial hesitation resolved""]",958,Enthusiastic
int_3723f82c,inv_f6fae2ff,agt_112,2025-10-15,Follow-Up,"[""Need to ask family"", ""Send details on WhatsApp""]",246,Busy
int_ed12da4d,inv_602156ce,agt_115,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",27,Frustrated
int_d4f89752,inv_563df40f,agt_112,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",42,Frustrated
int_50e3d7c0,inv_e679f009,agt_111,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",25,Frustrated
int_5550a4b3,inv_d876ab9c,agt_107,2025-10-15,Follow-Up,"[""Need to ask family"", ""Past returns negative"", ""Send details on WhatsApp""]",276,Confused
int_c8cddc30,inv_048092ab,agt_112,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",40,Frustrated
int_54c20bf2,inv_3e299d37,agt_119,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",39,Frustrated
int_e5fdf76b,inv_5c73c241,agt_114,2025-10-15,Rejected,"[""Competitor has zero commission"", ""Past returns negative""]",232,Annoyed
int_f5ab7c58,inv_974ad99b,agt_119,2025-10-15,Follow-Up,"[""Need liquidity for business"", ""Past returns negative"", ""Send details on WhatsApp""]",455,Curious
int_95665869,inv_dd0b94c5,agt_100,2025-10-15,Follow-Up,"[""Need to ask family"", ""Send details on WhatsApp""]",437,Confused
int_72fa48bd,inv_4b87078b,agt_107,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",25,Frustrated
int_8b60d55e,inv_2a76dff7,agt_112,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",59,Frustrated
int_35d8f368,inv_3e6dc149,agt_114,2025-10-15,Converted,"[""Initial hesitation resolved""]",920,Relieved
int_75b29097,inv_0708b0d4,agt_101,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",55,Frustrated
int_11ac883d,inv_ad2db396,agt_117,2025-10-15,Rejected,"[""Competitor has zero commission""]",80,Annoyed
